Exported data
Parameter,Value,Time (s),HRR (kW/m²),EHC (MJ/kg),SEA (m²/kg),MLR (g/s),Specific MLR (g/s·m²),COY (kg/kg),CO2Y (kg/kg),THR (MJ/m²),MFR (g/s),k (1/m),V stack (l/s),V smoke (l/s),SPR (m²/s),RSR ((m²/s)/m²),TSP (m²),TSR (m²/m²),COP (g/s),CO2P (g/s),O2C (g/s),TOC (g),ARHE(kW/m²),Specimen mass (g),Oxygen (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),APT (kPa),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Soot MFM (g/s),Spare TC (K),HFM (kW/m²)
SEA(240) (m²/kg),201.174007921793,53,262.961678268301,17.0369070117933,117.512687113874,0.154348249999999,15.4348249999999,0.0120660212792506,1.42352255570243,9.56778137517713,21.2573158061982,0.840326597946053,21.020479699496,21.5843193029436,0.0181378776088239,1.81378776088239,0.57690272777377,57.690272777377,0.00186236926891508,0.219718215308197,0.195738300117279,6.80504854566297,180.524176890134,15.656417,20.11497065,85.734419,0.01010648,0.72824209,0.962701,1.059487,0,-1,349.248,358.616,1041.069,0,0,0
SEA(300) (m²/kg),203.683014216032,54,278.506896933628,18.1731823499569,108.221272804169,0.153251583333333,15.3251583333333,0.0124753633309741,1.46259840222472,9.83851566277809,21.6614412544635,0.752748911338097,21.4542032580461,22.0326873380735,0.0165850814075875,1.65850814075875,0.594264207281976,59.4264207281976,0.00191186918313038,0.224145520921741,0.206064726096454,7.00595005876984,182.194734495891,15.528491,20.08737041,89.166948,0.01017376,0.72900228,0.972479,1.059616,0,-1,349.804,359.236,1041.033,0,0,0
SEA(360) (m²/kg),203.485762133365,55,292.2972149891,14.3098463739933,71.2649723733304,0.204263,20.4263,0.00959233687815583,1.12757257580745,10.1239177187395,22.1625216435886,0.644588626870142,21.9781628559892,22.5830808132241,0.0145567970518936,1.45567970518936,0.609835146511716,60.9835146511716,0.00195935950774274,0.230321357052158,0.215554993982921,7.21675991880953,184.071231249808,15.335972,20.06807927,93.457621,0.01018899,0.73194447,0.984743,1.05983,0,-1,350.245,359.885,1041.002,0,0,0
COY(60) (kg/kg),0.0109939533832616,56,291.183187806462,15.661163699525,84.6319883267754,0.185926916666667,18.5926916666667,0.0103632596596948,1.21195883425604,10.4156579201372,21.5645566328591,0.714844308676076,21.4191811805191,22.0122961741268,0.0157353646409667,1.57353646409667,0.624981227358146,62.4981227358146,0.0019268089151431,0.225335769180153,0.214148454218712,7.43161164291034,185.993891431022,15.136006,20.04957189,88.623227,0.0102864,0.73569418,0.977212,1.060182,0,-1,350.802,360.516,1041.062,0,0,0
COY(120) (kg/kg),0.0150076783406932,57,296.313836053624,18.5624243444959,100.485414142905,0.159631000000001,15.9631000000001,0.0122878541539089,1.4224381340986,10.7094064320673,21.5186691090114,0.72886521287528,21.4038232045388,22.007617954173,0.0160405871450461,1.60405871450461,0.640869203251153,64.0869203251153,0.00196152244644264,0.227065221784294,0.217618018839082,7.64749487943924,187.884323369601,14.967693,20.0330612,88.371235,0.01047291,0.7424498,0.975897,1.060449,0,-1,351.298,361.208,1041.059,0,0,0
COY(180) (kg/kg),0.0271296375347816,58,305.269190838496,20.9026447062627,118.608325484702,0.146043333333334,14.6043333333334,0.0137267930210098,1.58852501310975,11.0101979455133,21.7658362666467,0.776985194703537,21.6773420384087,22.2938034507596,0.0173219552148708,1.73219552148708,0.657550474431111,65.7550474431111,0.00200470660876501,0.231993487997925,0.223929847739289,7.86826881272843,189.830999060575,14.813382,20.01720801,90.528547,0.01057103,0.74946495,0.97042,1.060298,0,-1,351.747,361.75,1041.189,0,0,0
COY(240) (kg/kg),0.0386187155389864,59,301.773384026864,21.060605809406,108.627702849987,0.143288083333333,14.3288083333333,0.0141088888341693,1.6047768141938,11.313719232946,21.3142923150272,0.711704449411553,21.2590758563798,21.8701110427886,0.0155650553382774,1.55650553382774,0.673993979707685,67.3993979707685,0.00202163563901118,0.229945393883602,0.22148312020555,8.09097529670085,191.75795310078,14.670552,20.0078705,86.939965,0.01085492,0.75800141,0.978199,1.060873,0,-1,352.268,362.393,1041.306,0,0,0
COY(300) (kg/kg),0.0489203195143521,60,303.995938610039,15.5409532309062,104.71526746802,0.195609583333334,19.5609583333334,0.0106367338340737,1.19187312871112,11.6166038942645,21.4037437879206,0.931035859534313,21.3746576532955,22.0005595147575,0.0204833098380581,2.04833098380581,0.692018162295853,69.2018162295853,0.00208064707331072,0.233141806093379,0.223356118593471,8.31339491610036,193.610064904408,14.511398,20.00388065,87.779494,0.01109902,0.76486228,0.954781,1.061693,0,-1,352.703,363.031,1041.585,0,0,0
COY(360) (kg/kg),0.057701597978318,61,309.144429448605,10.793706244545,83.7550324369799,0.28641175,28.641175,0.00738466496849526,0.83542028797354,11.9231740782938,21.7349941242491,1.07176271267716,21.7415820162212,22.3822168170615,0.0239884254115822,2.39884254115822,0.714254029920673,71.4254029920673,0.00211505481679042,0.239274186664005,0.22746070438716,8.53880332759067,195.461870135964,14.271278,20.00118268,90.668166,0.01110952,0.77250524,0.939892,1.062039,0,-1,353.29,363.7,1041.544,0,0,0
CO2Y(60) (kg/kg),1.16546687315867,62,298.164906775885,11.0236016189528,87.9194774925609,0.270478666666666,27.0478666666666,0.00761991003231801,0.864574008244109,12.226828746406,21.0056021036171,1.09723480404052,21.0412901557789,21.6729755186836,0.0237803430462178,2.37803430462178,0.738138414149573,73.8138414149573,0.00206102310566133,0.233848824984522,0.219838148981512,8.76245275427501,197.206915264613,13.966505,20.00113672,84.803087,0.01119294,0.78066451,0.937457,1.062368,0,-1,353.783,364.404,1041.606,0,0,0
CO2Y(120) (kg/kg),1.28765636272968,63,302.208240791606,15.7909561946125,122.075744497058,0.191380583333333,19.1380583333333,0.0110065175716633,1.24990339243121,12.5270153201898,21.284165212688,1.06215284904148,21.3515432130022,21.9958240603331,0.023362927192698,2.3362927192698,0.761710049269031,76.1710049269031,0.00210643375333351,0.239207240353798,0.22314712099806,8.98394538926479,198.841513018885,13.748349,19.99946282,87.194693,0.01128077,0.78764394,0.941196,1.062348,0,-1,354.301,364.992,1041.537,0,0,0
CO2Y(180) (kg/kg),1.35754100629562,64,302.613422933222,19.8160854773542,171.005466408006,0.152710999999999,15.2710999999999,0.0140490509600031,1.58531426923124,12.8294261520522,21.2902383531909,1.18440692277879,21.3915738088906,22.0485166697311,0.026114415780633,2.6114415780633,0.786448720755697,78.6448720755697,0.00214544462115303,0.242094927368572,0.223838023435915,9.20743796148178,200.459783625816,13.57371,19.99679621,87.383095,0.01146732,0.79635912,0.928803,1.063073,0,-1,354.864,365.762,1041.719,0,0,0
CO2Y(240) (kg/kg),1.39505203917613,65,303.719483498338,16.8246222826545,144.125646888603,0.180520833333334,18.0520833333334,0.0122133276825754,1.35557561989978,13.132592605268,21.2651668451221,1.17942772412344,21.3958858973275,22.0595813960309,0.0260176818810365,2.60176818810365,0.812514769586531,81.2514769586531,0.00220476009103159,0.244709640550659,0.224936022050809,9.43182498422514,202.039886234892,13.425485,19.99100071,87.297786,0.01176803,0.80533331,0.92959,1.06337,0,-1,355.354,366.377,1041.619,0,0,0
CO2Y(300) (kg/kg),1.42933182556907,66,314.599386301455,16.8263084767618,126.879366070772,0.18696875,18.696875,0.0126030664298504,1.36952361219341,13.4417520401679,22.0930832951971,1.03298261820172,22.2678003541538,22.9650296694656,0.0237224764750447,2.37224764750447,0.837384848764572,83.7384848764572,0.0023563795765561,0.256058117867286,0.233396343904378,9.66099116720274,203.662909699513,13.216125,19.99221794,94.39257,0.01207591,0.81075827,0.946164,1.06441,0,-1,355.976,367.122,1041.786,0,0,0
CO2Y(360) (kg/kg),1.46153564826999,67,306.060656784944,16.8848863848417,138.822488885048,0.181263083333334,18.1263083333334,0.0131853091384778,1.40662736275881,13.7520820617111,21.8041315619285,1.10812231630671,22.0059499007881,22.7081360974473,0.0251633923713113,2.51633923713113,0.86182778318775,86.182778318775,0.00239000978914368,0.254969612874699,0.227940499022811,9.89165958866633,205.254956144941,13.053919,20.0021945,92.062566,0.01238155,0.81758085,0.937959,1.064257,0,-1,356.452,367.826,1041.606,0,0,0
,,68,293.774361747613,13.4743738317306,115.014027033113,0.218024499999998,21.8024499999998,0.0108946500639046,1.14260241136571,14.0519995709773,21.0893189104124,1.13974797744662,21.318138915825,22.0012460939465,0.0250758757368807,2.50758757368807,0.886947417241846,88.6947417241846,0.00237530063285775,0.249115319436802,0.219455326740843,10.1153575015482,206.647052514373,12.844807,20.00654013,86.261301,0.0126936,0.82539619,0.934565,1.064236,0,-1,357.015,368.455,1042.03,0,0,0
User-defined Test Averages,,69,293.89455058236,14.804018193431,145.225003022809,0.1985235,19.85235,0.0122811412234698,1.26590212121364,14.3458340271423,21.1548098637299,1.30385849233615,21.4139897590812,22.1117368618295,0.0288305758875987,2.88305758875987,0.913900643054086,91.3900643054086,0.00243809513967751,0.251311319760755,0.219873214518245,10.3350217721777,207.910638074527,12.630098,20.00766802,86.918231,0.01296448,0.82982112,0.917712,1.06478,0,-1,357.51,369.159,1041.807,0,0,0
HRR(0-25) (kW/m²),46.5147058208337,70,294.218200146082,14.2589718931507,152.063102102426,0.206339,20.6339,0.0118664911332777,1.21613178803378,14.6398904025066,21.0181194330298,1.4261689891161,21.3028804963626,22.000582444412,0.0313765484247124,3.13765484247124,0.944004205210241,94.4004205210241,0.00244851991394939,0.250935417011101,0.22003136288151,10.5549740608776,209.141291464379,12.441851,20.00086881,85.908542,0.01309327,0.83372855,0.904607,1.064312,0,-1,357.968,369.692,1041.832,0,0,0
EHC(0-25) (MJ/kg),14.2497812111958,71,313.538854235763,13.0286700866294,137.731789768156,0.240653,24.0653,0.0108968041902414,1.10339056998677,14.9437689296975,22.1525817685913,1.42685648989779,22.4845133364896,23.2297842409158,0.0331455684030761,3.31455684030761,0.976265263624136,97.6265263624136,0.00262234861879416,0.265534250839026,0.234223572409756,10.7821015285232,210.475618728133,12.212553,19.99140618,95.567891,0.01328777,0.83686119,0.904565,1.064346,0,-1,358.475,370.357,1041.592,0,0,0
MLR(0-25) (g/s),0.0309994716666669,72,300.153505018422,15.775695254781,171.893238824961,0.19026325,19.026325,0.0132437999179988,1.32550647167962,15.2506151093246,20.9573082864892,1.48599982455499,21.2952433950695,22.0087282188322,0.0327049662718632,3.27049662718632,1.00919053096161,100.919053096161,0.0025198084147482,0.252195169197798,0.223948830722119,11.0111877300891,211.814098740619,11.980515,19.98120001,85.629276,0.01347996,0.83996432,0.898983,1.064934,0,-1,358.878,370.902,1041.866,0,0,0
SEA(0-25) (m²/kg),212.053640657215,73,307.159172840515,19.4233253907218,211.174115524042,0.158139333333333,15.8139333333333,0.0162941707081676,1.62364853874384,15.554271448254,21.2601755888889,1.49375229957337,21.631045713882,22.3564066517362,0.0333949338462283,3.33949338462283,1.04224048102065,104.224048102065,0.00257674929300914,0.256762697484591,0.228993069641749,11.2376586802711,213.072211619918,11.827246,19.9735034,88.236551,0.01357979,0.84282113,0.898355,1.065131,0,-1,359.344,371.394,1041.958,0,0,0
COY(0-25) (kg/kg),0.00883806487329807,74,312.794732009134,14.4334157663945,173.979261692464,0.216715666666666,21.6715666666666,0.0120874934958676,1.20771046801766,15.8642484006789,21.6171717759763,1.6565810405751,22.01189700731,22.7601492232262,0.0377040316838566,3.77040316838566,1.07778996378569,107.778996378569,0.00261954921128594,0.261729779216759,0.233232285209881,11.4687713576969,214.381735144309,11.642554,19.97185362,91.297841,0.01357755,0.84481695,0.882132,1.065492,0,-1,359.632,371.857,1041.979,0,0,0
CO2Y(0-25) (kg/kg),0.179835684992651,75,310.595474114571,14.2409934658092,165.10758876163,0.218099583333333,21.8099583333333,0.0120671925661254,1.19695291344311,16.1759435037407,21.5287553586376,1.58729134352767,21.9431399017357,22.6863810861922,0.0360098963140828,3.60098963140828,1.11464692778466,111.464692778466,0.00263184967067505,0.261054931691562,0.231771213444706,11.7012731070242,215.679246716543,11.406537,19.97398574,90.640409,0.01368809,0.84602641,0.889559,1.066009,0,-1,359.981,372.174,1041.986,0,0,0
HRR(25-764) (kW/m²),54.340199918044,76,293.257860221152,15.7983961518034,167.330066028177,0.185625083333333,18.5625083333333,0.0134369766855844,1.33248545051187,16.4778701709086,20.3966415968812,1.44322574668491,20.8085240722414,21.5216902289879,0.0310606574506525,3.10606574506525,1.14818220466703,114.818220466703,0.00249423991700965,0.24734272279172,0.218959063714486,11.9266382456038,216.814081196165,11.215431,19.97675573,81.433688,0.01369209,0.84607693,0.904604,1.06638,0,-1,360.315,372.664,1041.958,0,0,0
EHC(25-764) (MJ/kg),18.5480321532762,77,304.549383599375,15.8974610520661,182.421794694048,0.191571083333332,19.1571083333332,0.0137516582190961,1.35528126518033,16.7767737928188,21.4103185781161,1.54509269203158,21.8663737109562,22.6178927732804,0.0349467408331495,3.49467408331495,1.18118590380893,118.118590380893,0.00263442006266195,0.259632700191966,0.227799025874464,12.1500172903983,217.880179127517,11.027457,19.98538805,89.826413,0.01377043,0.84606919,0.894309,1.066558,0,-1,360.706,373.103,1041.91,0,0,0
MLR(25-764) (g/s),0.0293366697677041,78,295.662642606656,17.1921124115846,203.016605705112,0.17197575,17.197575,0.0152430852897914,1.48885144844613,17.0768798059219,21.1156556965872,1.56287100565323,21.5937732115703,22.3396127398231,0.0349139330285909,3.49139330285909,1.2161162407398,121.61162407398,0.00262144102502585,0.256046344485109,0.221743263687143,12.3747884351791,218.934356486178,10.837415,19.99790754,87.48574,0.01388442,0.8460283,0.892141,1.066131,0,-1,361.18,373.655,1041.798,0,0,0
SEA(25-764) (m²/kg),177.500905314992,79,292.439833216184,19.2256021486385,206.689066188846,0.152109583333333,15.2109583333333,0.0173969601141028,1.68302317280405,17.3709310438333,21.1369442268994,1.40385800451126,21.6374477801338,22.3949912573149,0.0314393877375412,3.14393877375412,1.24929290112287,124.929290112287,0.0026462443542228,0.256003953555568,0.219736796079456,12.5955284650624,219.885203086497,10.681262,20.00745704,87.751065,0.01399283,0.84509258,0.908949,1.066704,0,-1,361.546,374.204,1041.682,0,0,0
COY(25-764) (kg/kg),0.0840803384440917,80,287.014345136444,12.6388159652021,149.306892787442,0.227089583333335,22.7089583333335,0.0114885455437999,1.11766014099883,17.6606581330096,21.0070987114284,1.52122894163955,21.5356948302484,22.2885846724371,0.033906040071895,3.3906040071895,1.28196561502759,128.196561502759,0.00260892902064756,0.2538089757277,0.216026286239849,12.813410006222,220.75822666262,10.50958,20.0176284,86.801879,0.01388917,0.84314296,0.896905,1.066748,0,-1,362.07,374.728,1041.553,0,0,0
CO2Y(25-764) (kg/kg),1.54136884151251,81,277.939983121866,9.44604057877534,99.7283980308051,0.294239666666666,29.4239666666666,0.0087183239016471,0.855864736546649,17.9431352971387,20.9652424640796,1.31718254676957,21.5142739952234,22.2778920550927,0.0293440505937847,2.93440505937847,1.31359066036043,131.359066036043,0.00256527671871267,0.25182935479324,0.210069827861233,13.0264580632726,221.520188853565,10.230092,20.04148597,86.542761,0.01369951,0.83851631,0.918659,1.067499,0,-1,362.432,375.296,1041.597,0,0,0
,,82,272.059349329768,11.3890619502975,137.29970478735,0.238877749999999,23.8877749999999,0.0108866768406843,1.06084215215641,18.2181349633646,21.2634185093058,1.44978536100183,21.8445814506122,22.6225518876824,0.0327978445552663,3.27978445552663,1.34466160793495,134.466160793495,0.00260058486867976,0.253411586412279,0.206644827728313,13.2348153910673,222.172377602007,9.95313,20.06878332,89.12119,0.01369379,0.83232819,0.90465,1.067232,0,-1,362.836,375.758,1041.656,0,0,0
C-factor,0.042904,83,258.046927881303,16.2241880582961,228.140916856658,0.15905075,15.905075,0.0158906651152442,1.55426791191953,18.4831881019701,20.8484311998863,1.63347963018294,21.4441661018423,22.213918840038,0.0362859839317391,3.62859839317391,1.37920352217845,137.920352217845,0.00252742220457842,0.247207477091735,0.197008006469778,13.4366418081664,222.689013276748,9.760538,20.09311237,85.780131,0.01358265,0.82835589,0.885964,1.067306,0,-1,363.275,376.315,1041.654,0,0,0
Time to ignition (s),25,84,254.87813778962,18.4610915689981,189.769036568839,0.138062333333333,13.8062333333333,0.0184001431620683,1.79404182551998,18.7396506348056,21.1016449027021,1.1641690013732,21.7215834433159,22.5052857035432,0.0261999559831125,2.61999559831125,1.41044649213588,141.044649213588,0.00254036669862252,0.247689600528881,0.195107085693792,13.6326993542482,223.09107898578,9.619681,20.11152965,87.945162,0.01349566,0.82049566,0.934826,1.067501,0,-1,363.559,376.676,1041.631,0,0,0
,,85,249.324198273463,15.2097975593356,198.205206959223,0.163923416666667,16.3923416666667,0.0154161003526088,1.49721660372098,18.9917518028371,21.124714444392,1.44030438259324,21.7697341906851,22.5580614198933,0.0324904747258798,3.24904747258798,1.43979170749038,143.979170749038,0.00252705984147586,0.245428861172007,0.191319476118542,13.8259126351543,223.432374151025,9.471109,20.12867242,88.236472,0.01341693,0.81260911,0.90563,1.067234,0,-1,363.967,377.147,1041.583,0,0,0
,,86,241.550060546546,14.0023203217574,193.360301789477,0.172507166666667,17.2507166666667,0.0142288890849856,1.37962058728887,19.2371889322471,20.7034831836737,1.50714138020115,21.3526408169914,22.1319899020107,0.0333560378075144,3.33560378075144,1.47271496375707,147.271496375707,0.00245458534086514,0.237994438588207,0.185381561307333,14.0142631538673,223.688243398222,9.294446,20.13795379,84.820177,0.01330663,0.80453352,0.898579,1.067024,0,-1,364.257,377.552,1041.504,0,0,0
,,87,236.187095585863,12.7847917758153,198.206564107671,0.184740666666666,18.4740666666666,0.0130390093132423,1.26054650647162,19.4760575103133,20.4982300859896,1.66967900210099,21.15958238723,21.9304505506057,0.0366168127909603,3.66168127909603,1.50770138905631,150.770138905631,0.00240883527320124,0.232874201969904,0.181285878485893,14.1975968737639,223.862730003601,9.125739,20.14792358,83.219982,0.0131986,0.79566993,0.882241,1.067216,0,-1,364.578,377.86,1041.5,0,0,0
,,88,234.117072132769,11.8898540522021,203.324262508541,0.196904916666667,19.6904916666667,0.0123295201620262,1.18505016144463,19.7112095941726,20.8176334548516,1.79608099114641,21.501845787371,22.290502022407,0.0400355469655559,4.00355469655559,1.54602756893457,154.602756893457,0.00242774314004375,0.233342203285076,0.180069606195461,14.3782746161046,223.991018115598,8.926807,20.16549382,85.883802,0.01310608,0.78567823,0.869739,1.067363,0,-1,364.791,378.171,1041.485,0,0,0
